ID,Name,FullName,Age,Height,Weight,PhotoUrl,Nationality,Overall,Potential,Growth,TotalStats,BaseStats,Positions,BestPosition,Club,ValueEUR,WageEUR,ReleaseClause,ClubPosition,ContractUntil,ClubNumber,ClubJoined,OnLoad,NationalTeam,NationalPosition,NationalNumber,PreferredFoot,IntReputation,WeakFoot,SkillMoves,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,STRating,LWRating,LFRating,CFRating,RFRating,RWRating,CAMRating,LMRating,CMRating,RMRating,LWBRating,CDMRating,RWBRating,LBRating,CBRating,RBRating,GKRating,ID_to_Age_ratio,ID_to_Height_ratio,ID_to_Weight_ratio,ID_to_Overall_ratio,Age_to_Height_ratio,Age_to_Weight_ratio,Age_to_Overall_ratio,Height_to_Weight_ratio,Height_to_Overall_ratio,Weight_to_Overall_ratio
210406,P. Zieliński,Piotr Zieliński,28,180,75,https://cdn.sofifa.net/players/210/406/23_60.png,Poland,83,83,0,2132,457,"CAM,CM",CAM,Napoli,36500000,78000,62100000,CM,2024.0,20.0,2016,False,Poland,CAM,20.0,Right,3,5,4,Medium,Medium,81,77,81,86,70,62,73,75,52,85,75,87,80,65,81,87,83,79,85,81,79,79,52,79,57,83,56,75,80,84,58,75,69,72,71,12,9,12,11,6,80,82,82,82,82,82,83,83,83,83,81,79,81,79,71,79,20,7514.5,1168.9222222222222,2805.4133333333334,2535.012048192771,0.15555555555555556,0.37333333333333335,0.3373493975903614,2.4,2.1686746987951806,0.9036144578313253
146536,Jesús Navas,Jesús Navas González,36,172,60,https://cdn.sofifa.net/players/146/536/23_60.png,Spain,83,83,0,2169,452,"RB,RM",RB,Sevilla FC,8000000,28000,16800000,RB,2024.0,16.0,2017,False,Not in team,,,Right,2,2,4,High,Medium,85,68,82,81,79,57,88,63,73,83,75,80,82,51,79,82,87,84,82,84,84,74,63,80,37,70,75,80,81,83,56,82,82,77,79,10,10,15,7,13,76,81,79,79,79,81,82,83,83,83,83,81,83,83,76,83,20,4070.4444444444443,851.953488372093,2442.266666666667,1765.4939759036145,0.20930232558139536,0.6,0.43373493975903615,2.8666666666666667,2.072289156626506,0.7228915662650602
152729,Piqué,Gerard Piqué Bernabeu,35,194,85,https://cdn.sofifa.net/players/152/729/23_60.png,Spain,83,83,0,1953,415,CB,CB,FC Barcelona,9500000,110000,19500000,SUB,2024.0,3.0,2008,False,Not in team,,,Right,4,3,2,High,Medium,56,61,71,68,83,76,57,65,83,80,57,63,58,43,82,80,48,62,56,80,34,62,73,61,83,51,79,83,66,72,69,86,82,84,82,10,11,14,15,8,72,67,69,69,69,67,73,71,78,71,76,83,76,78,83,78,22,4363.685714285714,787.2628865979382,1796.8117647058823,1840.1084337349398,0.18041237113402062,0.4117647058823529,0.42168674698795183,2.2823529411764705,2.3373493975903616,1.0240963855421688
163587,K. Schmeichel,Kasper Schmeichel,35,189,89,https://cdn.sofifa.net/players/163/587/23_60.png,Denmark,83,83,0,1339,450,GK,GK,OGC Nice,4000000,31000,7600000,GK,2023.0,1.0,2022,False,Denmark,GK,1.0,Right,2,3,1,Medium,Medium,81,78,79,86,45,81,18,12,16,40,15,12,13,15,49,40,42,49,60,82,47,59,60,34,63,14,35,20,13,59,26,67,14,14,13,81,78,79,81,86,35,33,35,35,35,33,40,37,41,37,32,37,32,32,31,32,83,4673.914285714286,865.5396825396825,1838.056179775281,1970.9277108433735,0.18518518518518517,0.39325842696629215,0.42168674698795183,2.1235955056179776,2.2771084337349397,1.072289156626506
183711,J. Henderson,Jordan Henderson,32,182,80,https://cdn.sofifa.net/players/183/711/23_60.png,England,83,83,0,2190,460,"CM,CDM",CM,Liverpool,28500000,135000,52700000,SUB,2025.0,14.0,2011,False,England,SUB,8.0,Right,3,3,3,High,High,66,74,83,78,78,81,82,73,64,85,71,78,80,74,87,83,66,66,66,85,67,77,78,86,78,75,83,81,78,80,64,80,77,81,76,7,13,7,9,13,79,78,78,78,78,78,82,82,83,82,83,83,83,82,81,82,22,5740.96875,1009.4010989010989,2296.3875,2213.385542168675,0.17582417582417584,0.4,0.3855421686746988,2.275,2.1927710843373496,0.963855421686747
184134,Fernando,Fernando Reges Mouta,34,183,76,https://cdn.sofifa.net/players/184/134/23_60.png,Brazil,83,83,0,2045,440,"CDM,CB",CDM,Sevilla FC,12500000,39000,26300000,CDM,2024.0,20.0,2019,False,Not in team,,,Right,2,3,3,Medium,Medium,65,62,76,73,83,81,62,54,74,86,56,71,65,53,80,78,62,67,70,82,62,76,76,81,81,68,84,84,62,79,54,78,83,84,82,7,5,9,3,5,71,70,72,72,72,70,76,74,81,74,80,83,80,80,83,80,16,5415.705882352941,1006.1967213114754,2422.815789473684,2218.4819277108436,0.18579234972677597,0.4473684210526316,0.40963855421686746,2.4078947368421053,2.2048192771084336,0.9156626506024096
190941,L. Hrádecký,Lukáš Hrádecký,32,192,85,https://cdn.sofifa.net/players/190/941/23_60.png,Finland,83,83,0,1195,439,GK,GK,Bayer 04 Leverkusen,18000000,55000,30600000,GK,2026.0,1.0,2018,False,Finland,GK,1.0,Right,3,3,1,Medium,Medium,84,77,69,87,40,82,11,11,11,30,9,10,11,15,33,20,38,44,43,83,39,52,69,34,55,14,31,18,9,53,20,48,10,10,13,84,77,69,82,87,30,26,29,29,29,26,33,31,34,31,29,31,29,28,28,28,83,5966.90625,994.484375,2246.364705882353,2300.4939759036147,0.16666666666666666,0.3764705882352941,0.3855421686746988,2.2588235294117647,2.3132530120481927,1.0240963855421688
168542,David Silva,David Josué Jiménez Silva,36,173,67,https://cdn.sofifa.net/players/168/542/23_60.png,Spain,83,83,0,2015,409,"CAM,CM",CAM,Real Sociedad,12000000,37000,25200000,CAM,2023.0,21.0,2020,False,Not in team,,,Left,4,2,4,High,Medium,61,72,86,85,52,53,83,70,53,89,81,84,82,77,84,86,69,55,80,82,89,72,58,65,45,71,56,50,84,89,75,90,58,53,29,6,15,7,6,12,76,80,79,79,79,80,83,83,83,83,69,70,69,64,58,64,21,4681.722222222223,974.2312138728323,2515.5522388059703,2030.6265060240964,0.20809248554913296,0.5373134328358209,0.43373493975903615,2.582089552238806,2.0843373493975905,0.8072289156626506
193698,O. Baumann,Oliver Baumann,32,187,82,https://cdn.sofifa.net/players/193/698/23_60.png,Germany,83,83,0,1267,456,GK,GK,TSG Hoffenheim,18000000,40000,30600000,GK,2024.0,1.0,2014,False,Not in team,,,Right,2,1,1,Medium,Medium,83,82,79,84,49,79,14,11,16,30,11,19,12,11,25,17,47,51,45,82,43,59,73,39,69,13,32,21,10,41,22,52,15,18,14,83,82,79,79,84,32,28,30,30,30,28,31,31,32,31,31,32,31,30,32,30,83,6053.0625,1035.8181818181818,2362.170731707317,2333.710843373494,0.1711229946524064,0.3902439024390244,0.3855421686746988,2.2804878048780486,2.253012048192771,0.9879518072289156
194765,A. Griezmann,Antoine Griezmann,31,176,73,https://cdn.sofifa.net/players/194/765/23_60.png,France,83,83,0,2235,454,"ST,CF,RW",CAM,Atlético de Madrid,30500000,185000,0,SUB,2023.0,8.0,2019,True,France,CAM,7.0,Left,4,3,4,Medium,Medium,80,82,83,85,52,72,83,82,83,81,85,84,86,85,80,85,79,80,90,85,83,82,88,85,64,81,73,49,88,85,79,89,43,54,50,14,8,14,13,14,83,83,83,83,83,83,83,83,83,83,73,71,73,71,65,71,23,6282.741935483871,1106.6193181818182,2668.013698630137,2346.5662650602408,0.17613636363636365,0.4246575342465753,0.37349397590361444,2.410958904109589,2.1204819277108435,0.8795180722891566
198706,Luis Alberto,Luis Alberto Romero Alconchel,29,183,74,https://cdn.sofifa.net/players/198/706/23_60.png,Spain,83,83,0,1982,412,CM,CM,Lazio,35500000,74000,60400000,CM,2025.0,10.0,2016,False,Not in team,,,Right,2,3,4,Medium,Medium,54,75,86,83,57,57,69,75,49,91,76,82,86,79,89,90,55,54,68,75,83,78,53,68,64,75,29,59,76,92,56,80,58,58,52,6,8,6,12,11,75,77,79,79,79,77,83,80,83,80,70,73,70,66,61,66,18,6851.931034482759,1085.8251366120219,2685.2162162162163,2394.0481927710844,0.15846994535519127,0.3918918918918919,0.3493975903614458,2.472972972972973,2.2048192771084336,0.891566265060241
201942,Roberto Firmino,Roberto Firmino Barbosa de Oliveira,30,181,76,https://cdn.sofifa.net/players/201/942/23_60.png,Brazil,83,83,0,2161,453,CF,CF,Liverpool,35500000,150000,65700000,SUB,2023.0,9.0,2015,False,Not in team,,,Right,3,4,5,High,High,74,76,79,87,59,78,73,76,78,84,79,87,81,65,76,88,75,74,84,85,86,77,81,87,74,76,75,58,82,83,72,88,55,64,42,8,11,9,6,10,83,82,82,82,82,82,83,83,83,83,74,75,74,72,70,72,20,6731.4,1115.7016574585634,2657.1315789473683,2433.0361445783133,0.16574585635359115,0.39473684210526316,0.3614457831325301,2.3815789473684212,2.180722891566265,0.9156626506024096
203574,J. Stones,John Stones,28,188,76,https://cdn.sofifa.net/players/203/574/23_60.png,England,83,84,1,1964,430,CB,CB,Manchester City,34500000,150000,66400000,SUB,2026.0,5.0,2016,False,England,CB,5.0,Right,2,4,3,High,Medium,72,51,71,75,84,77,62,52,84,83,44,72,52,37,75,83,68,76,66,82,59,55,83,73,78,44,80,83,52,67,52,80,84,85,82,7,15,11,10,8,69,69,69,69,69,69,73,73,76,73,80,83,80,81,84,81,20,7270.5,1082.840425531915,2678.6052631578946,2452.6987951807228,0.14893617021276595,0.3684210526315789,0.3373493975903614,2.473684210526316,2.2650602409638556,0.9156626506024096
208670,H. Ziyech,Hakim Ziyech,29,181,65,https://cdn.sofifa.net/players/208/670/23_60.png,Morocco,83,83,0,2078,438,"RW,CAM",RW,Chelsea,35500000,155000,65700000,SUB,2025.0,22.0,2020,False,Morocco,RW,11.0,Left,3,2,5,High,High,76,77,87,83,50,65,88,73,52,86,74,83,90,78,89,84,78,74,83,83,78,83,33,78,58,80,73,51,81,88,67,79,44,57,41,11,7,11,8,14,79,82,81,81,81,82,83,83,83,83,72,72,72,69,60,69,21,7195.517241379311,1152.8729281767955,3210.3076923076924,2514.0963855421687,0.16022099447513813,0.4461538461538462,0.3493975903614458,2.7846153846153845,2.180722891566265,0.7831325301204819
193747,Koke,Jorge Resurrección,30,176,75,https://cdn.sofifa.net/players/193/747/23_60.png,Spain,83,83,0,2192,462,"CM,CDM",CM,Atlético de Madrid,34500000,74000,70700000,CM,2024.0,6.0,2011,False,Spain,CM,8.0,Right,3,4,3,Medium,Medium,70,72,84,79,78,79,85,69,61,86,56,77,84,77,84,81,72,69,72,84,81,81,59,91,75,75,78,82,76,83,67,85,81,82,70,14,12,5,10,13,77,78,78,78,78,78,82,83,83,83,83,83,83,82,80,82,23,6458.233333333334,1100.8352272727273,2583.2933333333335,2334.3012048192772,0.17045454545454544,0.4,0.3614457831325301,2.3466666666666667,2.1204819277108435,0.9036144578313253
210243,Ricardo Pereira,Ricardo Barbosa Pereira,28,175,70,https://cdn.sofifa.net/players/210/243/23_60.png,Portugal,83,83,0,2168,459,"RB,RWB",RB,Leicester City,33000000,105000,62700000,SUB,2026.0,21.0,2018,False,Not in team,,,Right,3,4,3,High,High,79,67,79,81,80,73,82,66,68,82,59,81,78,52,77,83,83,76,76,82,79,74,75,76,69,64,79,79,77,77,61,81,81,84,83,16,12,15,11,11,77,78,78,78,78,78,81,82,82,82,83,83,83,83,82,83,23,7508.678571428572,1201.3885714285714,3003.4714285714285,2533.0481927710844,0.16,0.4,0.3373493975903614,2.5,2.108433734939759,0.8433734939759037
220697,J. Maddison,James Maddison,25,175,73,https://cdn.sofifa.net/players/220/697/23_60.png,England,82,84,2,2090,436,"CAM,RM",CAM,Leicester City,38000000,100000,75100000,RM,2024.0,10.0,2018,False,Not in team,,,Right,1,4,4,High,Medium,73,78,84,85,54,62,81,76,35,84,73,85,86,84,83,86,77,69,84,78,83,83,51,76,53,80,68,44,81,85,74,84,59,65,42,11,14,14,12,14,76,81,80,80,80,81,84,83,82,83,71,71,71,67,59,67,22,8827.88,1261.1257142857144,3023.246575342466,2691.4268292682927,0.14285714285714285,0.3424657534246575,0.3048780487804878,2.3972602739726026,2.1341463414634148,0.8902439024390244
215316,G. Rulli,Gerónimo Rulli,30,189,84,https://cdn.sofifa.net/players/215/316/23_60.png,Argentina,82,82,0,1336,459,GK,GK,Villarreal CF,20500000,34000,43100000,GK,2024.0,13.0,2020,False,Not in team,,,Right,3,3,1,Medium,Medium,82,79,80,83,54,81,12,15,12,36,16,14,19,20,30,15,56,52,58,79,50,60,65,42,73,17,26,21,12,62,24,61,15,13,17,82,79,80,81,83,34,30,32,32,32,30,37,35,36,35,32,34,32,32,31,32,82,7177.2,1139.2380952380952,2563.285714285714,2625.8048780487807,0.15873015873015872,0.35714285714285715,0.36585365853658536,2.25,2.3048780487804876,1.024390243902439
216354,A. Kramarić,Andrej Kramarić,31,177,73,https://cdn.sofifa.net/players/216/354/23_60.png,Croatia,82,82,0,2041,417,"CF,CAM",CF,TSG Hoffenheim,25500000,54000,43400000,ST,2025.0,27.0,2015,False,Croatia,ST,9.0,Right,3,4,4,Medium,Medium,71,80,79,85,30,72,76,79,69,84,79,85,79,78,66,85,75,67,84,84,86,82,72,76,69,80,73,21,82,82,89,81,35,20,26,8,14,14,7,15,82,81,81,81,81,81,82,82,77,82,61,60,61,57,51,57,22,6979.1612903225805,1222.3389830508474,2963.753424657534,2638.4634146341464,0.1751412429378531,0.4246575342465753,0.3780487804878049,2.4246575342465753,2.158536585365854,0.8902439024390244
216547,Rafa,Rafael A. Ferreira Silva,29,172,66,https://cdn.sofifa.net/players/216/547/23_60.png,Portugal,82,82,0,1996,427,"RW,RM,CF",RW,SL Benfica,30000000,24000,60000000,CF,2024.0,27.0,2016,False,Not in team,,,Right,2,3,4,High,Medium,91,73,75,86,50,52,78,74,46,77,68,86,78,56,62,85,92,91,90,83,89,75,64,77,40,71,47,58,80,81,59,81,52,47,39,9,11,11,12,8,77,82,81,81,81,82,82,82,77,82,71,65,71,68,56,68,20,7467.137931034483,1258.9941860465117,3281.0151515151515,2640.817073170732,0.1686046511627907,0.4393939393939394,0.35365853658536583,2.606060606060606,2.097560975609756,0.8048780487804879
217870,G. Di Lorenzo,Giovanni Di Lorenzo,28,183,83,https://cdn.sofifa.net/players/217/870/23_60.png,Italy,82,82,0,2135,459,RB,RB,Napoli,27500000,66000,46800000,RB,2026.0,22.0,2019,False,Italy,RB,2.0,Right,2,3,3,Medium,Medium,85,66,73,77,78,80,78,64,71,77,60,76,69,69,71,77,85,85,78,80,78,72,83,90,76,69,75,79,70,66,59,77,80,80,75,8,10,8,10,7,75,75,74,74,74,75,76,78,77,78,82,80,82,82,80,82,19,7781.071428571428,1190.5464480874316,2624.9397590361446,2656.951219512195,0.15300546448087432,0.3373493975903614,0.34146341463414637,2.2048192771084336,2.231707317073171,1.0121951219512195
223952,David Soria,David Soria Solís,29,192,85,https://cdn.sofifa.net/players/223/952/23_60.png,Spain,82,82,0,1279,443,GK,GK,Getafe CF,21000000,32000,44100000,GK,2023.0,13.0,2018,False,Not in team,,,Right,1,3,1,Medium,Medium,82,81,73,83,43,81,15,19,24,24,19,16,23,11,33,19,49,34,49,80,42,55,61,43,75,18,24,18,12,45,23,58,22,13,13,82,81,73,81,83,34,28,30,30,30,28,32,31,32,31,29,31,29,29,31,29,82,7722.482758620689,1166.4166666666667,2634.7294117647057,2731.121951219512,0.15104166666666666,0.3411764705882353,0.35365853658536583,2.2588235294117647,2.341463414634146,1.0365853658536586
222077,M. Locatelli,Manuel Locatelli,24,185,75,https://cdn.sofifa.net/players/222/077/23_60.png,Italy,82,86,4,2120,450,"CDM,CM",CM,Juventus,40000000,37000,0,CM,2023.0,27.0,2019,True,Italy,SUB,5.0,Right,2,4,3,Medium,High,63,72,79,78,79,79,70,69,68,85,64,78,68,64,83,82,62,63,69,83,60,77,65,90,78,80,72,79,73,82,60,77,80,82,75,11,12,11,10,15,76,76,77,77,77,76,80,79,84,79,80,83,80,79,79,79,22,9253.208333333334,1200.4162162162163,2961.0266666666666,2708.256097560976,0.12972972972972974,0.32,0.2926829268292683,2.466666666666667,2.2560975609756095,0.9146341463414634
223697,R. Gosens,Robin Gosens,27,183,76,https://cdn.sofifa.net/players/223/697/23_60.png,Germany,82,82,0,2193,467,"LWB,LM",LWB,Inter,29500000,59000,0,LM,2023.0,8.0,2017,True,Germany,SUB,16.0,Left,3,3,3,High,Medium,82,75,74,79,77,80,82,79,82,80,71,80,69,58,77,81,79,84,71,84,66,76,90,86,76,68,80,77,86,60,55,77,75,78,79,7,16,15,16,10,82,79,79,79,79,79,80,82,80,82,82,81,82,82,82,82,23,8285.074074074075,1222.3879781420765,2943.3815789473683,2728.012195121951,0.14754098360655737,0.35526315789473684,0.32926829268292684,2.4078947368421053,2.231707317073171,0.926829268292683
224411,Gonçalo Guedes,Gonçalo Manuel Ganchinho Guedes,25,179,68,https://cdn.sofifa.net/players/224/411/23_60.png,Portugal,82,85,3,2034,434,"ST,LM,CF",ST,Wolverhampton Wanderers,41000000,105000,81000000,LW,2024.0,17.0,2022,False,Portugal,SUB,17.0,Right,2,4,4,High,Low,86,83,74,83,38,70,81,82,75,70,75,84,76,70,69,82,85,87,84,81,75,87,63,72,72,88,64,50,79,76,69,78,24,34,30,9,12,11,9,9,83,81,81,81,81,81,81,82,75,82,65,61,65,61,54,61,20,8976.44,1253.6927374301677,3300.1617647058824,2736.7195121951218,0.13966480446927373,0.36764705882352944,0.3048780487804878,2.6323529411764706,2.182926829268293,0.8292682926829268
213331,J. Tah,Jonathan Tah,26,195,94,https://cdn.sofifa.net/players/213/331/23_60.png,Germany,82,84,2,1726,392,CB,CB,Bayer 04 Leverkusen,33500000,62000,59500000,CB,2025.0,4.0,2015,False,Not in team,,,Right,2,4,2,Medium,Medium,67,37,59,61,83,85,35,32,83,78,33,60,37,27,68,66,59,73,48,77,40,60,70,78,92,26,79,81,33,56,38,74,83,84,81,11,8,7,9,14,59,55,57,57,57,55,61,61,68,61,74,79,74,76,84,76,20,8205.038461538461,1094.0051282051281,2269.478723404255,2601.5975609756097,0.13333333333333333,0.2765957446808511,0.3170731707317073,2.074468085106383,2.3780487804878048,1.146341463414634
213661,A. Christensen,Andreas Christensen,26,188,81,https://cdn.sofifa.net/players/213/661/23_60.png,Denmark,82,86,4,1775,394,CB,CB,FC Barcelona,37500000,145000,79700000,SUB,2026.0,15.0,2022,False,Denmark,CB,6.0,Right,2,3,2,Low,Medium,68,32,66,70,84,74,51,36,80,80,25,67,41,39,73,76,59,76,61,84,60,37,79,68,77,20,75,85,32,62,36,79,85,84,83,10,12,8,6,8,58,61,60,60,60,61,65,67,71,67,77,81,77,79,84,79,19,8217.73076923077,1136.4946808510638,2637.7901234567903,2605.621951219512,0.13829787234042554,0.32098765432098764,0.3170731707317073,2.3209876543209877,2.292682926829268,0.9878048780487805
208333,E. Can,Emre Can,28,186,86,https://cdn.sofifa.net/players/208/333/23_60.png,Germany,82,82,0,2269,483,"CM,CB,CDM",CB,Borussia Dortmund,30500000,63000,51900000,SUB,2024.0,23.0,2020,False,Not in team,,,Right,3,4,3,Medium,High,79,78,77,80,82,87,64,75,82,83,71,83,77,64,83,79,67,89,72,82,75,85,87,88,86,81,88,84,75,79,68,80,79,84,85,14,8,8,13,11,82,78,80,80,80,78,82,82,82,82,82,82,82,82,82,82,22,7440.464285714285,1120.0698924731182,2422.4767441860463,2540.6463414634145,0.15053763440860216,0.32558139534883723,0.34146341463414637,2.1627906976744184,2.268292682926829,1.048780487804878
212523,Anderson Talisca,Anderson Souza Conceição,28,190,80,https://cdn.sofifa.net/players/212/523/23_60.png,Brazil,82,82,0,2152,450,"CF,ST,CAM",CF,Al Nassr,31000000,64000,52700000,CF,2024.0,94.0,2021,False,Not in team,,,Left,2,4,4,High,Low,80,82,78,83,52,75,74,81,77,80,76,83,84,85,78,84,84,76,87,79,75,84,66,82,76,86,67,52,83,77,75,77,45,55,42,13,11,13,12,10,82,81,82,82,82,81,82,82,80,82,70,69,70,67,63,67,21,7590.107142857143,1118.542105263158,2656.5375,2591.743902439024,0.14736842105263157,0.35,0.34146341463414637,2.375,2.317073170731707,0.975609756097561
212194,J. Brandt,Julian Brandt,26,185,83,https://cdn.sofifa.net/players/212/194/23_60.png,Germany,82,85,3,2027,425,"CAM,CM,RM",CAM,Borussia Dortmund,40000000,60000,71000000,SUB,2024.0,19.0,2019,False,Germany,SUB,20.0,Right,3,4,4,High,Medium,67,78,82,85,48,65,79,78,52,85,79,86,77,65,81,86,66,67,84,82,83,81,62,80,68,79,39,58,80,84,54,83,44,45,48,11,16,11,8,9,80,81,81,81,81,81,85,84,83,84,71,70,71,67,59,67,22,8161.307692307692,1146.9945945945947,2556.5542168674697,2587.731707317073,0.14054054054054055,0.3132530120481928,0.3170731707317073,2.2289156626506026,2.2560975609756095,1.0121951219512195
212188,T. Werner,Timo Werner,26,180,76,https://cdn.sofifa.net/players/212/188/23_60.png,Germany,82,84,2,1994,425,"ST,LW",ST,RB Leipzig,38000000,73000,67500000,ST,2026.0,11.0,2022,False,Germany,ST,9.0,Right,3,4,3,High,Medium,90,80,69,82,35,69,69,78,75,78,82,82,70,58,55,83,93,88,79,85,76,85,75,81,64,77,63,37,87,68,78,79,39,20,19,9,9,8,15,9,84,81,82,82,82,81,82,83,74,83,64,59,64,60,52,60,22,8161.076923076923,1178.8222222222223,2791.9473684210525,2587.6585365853657,0.14444444444444443,0.34210526315789475,0.3170731707317073,2.3684210526315788,2.1951219512195124,0.926829268292683
211688,Gayà,José Luís Gayà Peña,27,172,66,https://cdn.sofifa.net/players/211/688/23_60.png,Spain,82,83,1,2090,451,"LB,LM",LB,Valencia CF,32000000,44000,69600000,LB,2023.0,14.0,2012,False,Spain,SUB,14.0,Left,3,3,4,High,Medium,83,61,76,80,78,73,79,61,58,79,58,79,80,49,75,80,81,85,82,83,80,62,53,87,67,59,76,80,75,75,52,76,79,81,82,13,10,9,12,9,74,77,75,75,75,77,79,81,81,81,83,82,83,83,79,83,22,7840.2962962962965,1230.7441860465117,3207.3939393939395,2581.560975609756,0.1569767441860465,0.4090909090909091,0.32926829268292684,2.606060606060606,2.097560975609756,0.8048780487804879
210411,Otávio,Otávio Edmilson da Silva Monteiro,27,171,67,https://cdn.sofifa.net/players/210/411/23_60.png,Portugal,82,82,0,2116,446,"RM,LM",RM,FC Porto,32500000,21000,65000000,RM,2025.0,25.0,2014,False,Portugal,RW,16.0,Right,1,3,4,High,High,78,69,80,85,63,71,79,68,57,81,66,86,80,72,78,85,81,76,85,82,83,72,54,86,62,67,80,62,77,83,72,81,66,67,52,11,12,9,10,15,76,80,79,79,79,80,82,82,81,82,76,76,76,73,68,73,22,7793.0,1230.4736842105262,3140.4626865671644,2565.987804878049,0.15789473684210525,0.40298507462686567,0.32926829268292684,2.5522388059701493,2.0853658536585367,0.8170731707317073
210035,Grimaldo,Alejandro Grimaldo García,26,172,67,https://cdn.sofifa.net/players/210/035/23_60.png,Spain,82,83,1,2184,461,"LB,LWB,LM",LB,SL Benfica,33000000,19000,68500000,LB,2023.0,3.0,2016,False,Not in team,,,Left,3,2,3,High,Medium,87,65,81,83,74,71,82,52,66,83,61,83,85,81,79,83,86,87,84,83,86,79,64,90,63,79,69,79,77,78,54,83,71,76,74,7,13,10,7,13,76,79,78,78,78,79,83,83,83,83,83,81,83,83,77,83,21,8078.2692307692305,1221.1337209302326,3134.8507462686566,2561.4024390243903,0.1511627906976744,0.3880597014925373,0.3170731707317073,2.5671641791044775,2.097560975609756,0.8170731707317073
209889,R. Guerreiro,Raphaël Guerreiro,28,170,71,https://cdn.sofifa.net/players/209/889/23_60.png,Portugal,82,82,0,2171,454,"LB,LM",CAM,Borussia Dortmund,27500000,57000,46800000,LB,2023.0,13.0,2016,False,Portugal,LB,5.0,Left,3,2,4,High,Low,74,77,86,87,75,55,86,77,44,88,79,87,85,82,85,87,83,67,90,86,90,78,52,74,50,80,45,83,79,85,54,86,79,75,76,12,6,8,11,8,79,82,82,82,82,82,82,82,82,82,82,82,82,82,73,82,21,7496.035714285715,1234.6411764705883,2956.1830985915494,2559.621951219512,0.16470588235294117,0.39436619718309857,0.34146341463414637,2.3943661971830985,2.073170731707317,0.8658536585365854
226753,A. Onana,André Onana,26,190,93,https://cdn.sofifa.net/players/226/753/23_60.png,Cameroon,82,85,3,1468,471,GK,GK,Inter,30500000,59000,52600000,SUB,2027.0,24.0,2022,False,Not in team,,,Right,3,3,1,Medium,Medium,81,80,86,83,61,80,15,12,20,43,13,26,30,17,53,38,62,60,66,81,53,65,77,38,79,17,32,15,11,64,27,64,12,18,14,81,80,86,80,83,40,37,39,39,39,37,45,42,45,42,35,39,35,34,34,34,84,8721.26923076923,1193.4368421052632,2438.2043010752686,2765.2804878048782,0.1368421052631579,0.27956989247311825,0.3170731707317073,2.043010752688172,2.317073170731707,1.1341463414634145
207862,M. Ginter,Matthias Ginter,28,191,86,https://cdn.sofifa.net/players/207/862/23_60.png,Germany,82,83,1,1948,419,CB,CB,Sport-Club Freiburg,29000000,40000,51500000,CB,2026.0,28.0,2022,False,Not in team,,,Right,3,3,2,High,Medium,60,59,71,66,84,79,68,55,82,78,53,61,44,42,78,75,54,64,55,85,49,79,77,75,84,46,72,83,55,72,67,76,85,86,78,12,10,6,8,10,71,65,67,67,67,65,71,71,77,71,79,83,79,80,83,80,21,7423.642857142857,1088.282722513089,2417.0,2534.9024390243903,0.14659685863874344,0.32558139534883723,0.34146341463414637,2.2209302325581395,2.3292682926829267,1.048780487804878
205693,S. Haller,Sébastien Haller,28,190,82,https://cdn.sofifa.net/players/205/693/23_60.png,Côte d'Ivoire,82,82,0,1947,415,ST,ST,Borussia Dortmund,31000000,68000,52700000,RES,2026.0,9.0,2022,False,Not in team,,,Right,3,3,3,High,Medium,65,80,62,74,52,82,42,83,86,76,83,74,57,46,51,78,56,73,66,82,52,83,82,73,92,65,67,36,87,72,88,82,40,61,56,6,7,14,7,6,82,72,77,77,77,72,78,74,73,74,63,65,63,63,67,63,18,7346.178571428572,1082.5947368421052,2508.451219512195,2508.451219512195,0.14736842105263157,0.34146341463414637,0.34146341463414637,2.317073170731707,2.317073170731707,1.0
226221,Aritz Elustondo,Aritz Elustondo,28,180,71,https://cdn.sofifa.net/players/226/221/23_60.png,Spain,82,83,1,1820,390,"CB,RB",CB,Real Sociedad,29000000,43000,63100000,SUB,2024.0,6.0,2014,False,Not in team,,,Right,1,3,2,Low,High,64,39,65,62,82,78,72,35,83,84,37,48,53,41,65,78,61,67,59,84,56,44,86,71,78,42,83,82,38,32,43,77,81,83,82,7,10,12,15,8,60,59,57,57,57,59,61,64,67,64,79,80,79,80,83,80,20,8079.321428571428,1256.7833333333333,3186.211267605634,2758.7926829268295,0.15555555555555556,0.39436619718309857,0.34146341463414637,2.535211267605634,2.1951219512195124,0.8658536585365854
